2008,PA,9122495763,14049879138,1795632681,24973391584,8376840204,3056171089,21157430428
2008,RI,887762002,1162769828,173043281,2223575111,824987382,351928834,2134608941
2008,SC,3949713306,3106754103,715691780,7773772508,2612886311,760645250,6453816785
2008,SD,409679904,599501095,184549398,1206955329,405552351,113527321,1037874904
2008,TN,3752492655,3614047537,863801114,8230341306,3273963709,924869956,7540305690
2008,TX,20400120483,20525672356,4571881342,45574721965,18006206244,2771172182,39033235189
2008,UT,2490823491,1563374314,342166017,4396363822,1411871243,583973266,3444935721
2008,VT,1291689773,118257771,94624154,1504571698,533205542,190186356,1356165072
2008,VA,5951316820,7678728205,897426563,14527471588,5546234649,1967349537,13125666406
2008,WA,6941091749,3270611227,895640868,11107343844,3818642233,1154375197,9331538930
2008,WV,1872918377,944539894,346332228,3166493827,1052098096,506322764,2841961838
2008,WI,5244729632,4570796575,669634777,10485160984,3571389694,1719827769,9366133642
